,3,3,3,3,3
3083,50.3,17.3,5.7,20.9,59.3
3084,37.2,50.3,17.3,5.7,20.9
3085,24.5,37.2,50.3,17.3,5.7
3086,22.2,24.5,37.2,50.3,17.3
3087,20.8,22.2,24.5,37.2,50.3
3088,23.7,20.8,22.2,24.5,37.2
3089,14.9,23.7,20.8,22.2,24.5
3090,35.7,14.9,23.7,20.8,22.2
3091,22.3,35.7,14.9,23.7,20.8
3092,29.3,22.3,35.7,14.9,23.7
3093,18.4,29.3,22.3,35.7,14.9
3094,7.2,18.4,29.3,22.3,35.7
3095,5.4,7.2,18.4,29.3,22.3
3096,19.5,5.4,7.2,18.4,29.3
3097,21.3,19.5,5.4,7.2,18.4
3098,15.1,21.3,19.5,5.4,7.2
3099,9.8,15.1,21.3,19.5,5.4
3100,4.0,9.8,15.1,21.3,19.5
3101,1.5,4.0,9.8,15.1,21.3
3102,2.8,1.5,4.0,9.8,15.1
3103,17.3,2.8,1.5,4.0,9.8
3104,4.1,17.3,2.8,1.5,4.0
3105,2.9,4.1,17.3,2.8,1.5
3106,15.5,2.9,4.1,17.3,2.8
3107,3.6,15.5,2.9,4.1,17.3
3108,4.6,3.6,15.5,2.9,4.1
3109,5.2,4.6,3.6,15.5,2.9
3110,0.6,5.2,4.6,3.6,15.5
3111,0.3,0.6,5.2,4.6,3.6
3112,1.2,0.3,0.6,5.2,4.6
3113,4.2,1.2,0.3,0.6,5.2
3114,6.6,4.2,1.2,0.3,0.6
3115,1.0,6.6,4.2,1.2,0.3
3116,1.3,1.0,6.6,4.2,1.2
3117,1.2,1.3,1.0,6.6,4.2
3118,0.6,1.2,1.3,1.0,6.6
3119,1.2,0.6,1.2,1.3,1.0
3120,2.9,1.2,0.6,1.2,1.3
3121,6.3,2.9,1.2,0.6,1.2
3122,5.5,6.3,2.9,1.2,0.6
3123,0.0,5.5,6.3,2.9,1.2
3124,7.1,0.0,5.5,6.3,2.9
3125,7.7,7.1,0.0,5.5,6.3
3126,6.9,7.7,7.1,0.0,5.5
3127,16.3,6.9,7.7,7.1,0.0
3128,19.5,16.3,6.9,7.7,7.1
3129,28.5,19.5,16.3,6.9,7.7
3130,24.0,28.5,19.5,16.3,6.9
3131,10.4,24.0,28.5,19.5,16.3
3132,13.9,10.4,24.0,28.5,19.5
3133,18.8,13.9,10.4,24.0,28.5
3134,25.2,18.8,13.9,10.4,24.0
3135,29.6,25.2,18.8,13.9,10.4
3136,36.4,29.6,25.2,18.8,13.9
3137,33.6,36.4,29.6,25.2,18.8
3138,34.4,33.6,36.4,29.6,25.2
3139,24.5,34.4,33.6,36.4,29.6
3140,27.3,24.5,34.4,33.6,36.4
3141,48.3,27.3,24.5,34.4,33.6
3142,78.6,48.3,27.3,24.5,34.4
3143,76.1,78.6,48.3,27.3,24.5
3144,58.2,76.1,78.6,48.3,27.3
3145,56.1,58.2,76.1,78.6,48.3
3146,64.5,56.1,58.2,76.1,78.6
3147,65.8,64.5,56.1,58.2,76.1
3148,120.1,65.8,64.5,56.1,58.2
3149,125.7,120.1,65.8,64.5,56.1
3150,139.1,125.7,120.1,65.8,64.5
3151,109.3,139.1,125.7,120.1,65.8
3152,94.4,109.3,139.1,125.7,120.1
3153,47.8,94.4,109.3,139.1,125.7
3154,86.6,47.8,94.4,109.3,139.1
3155,85.9,86.6,47.8,94.4,109.3
3156,96.5,85.9,86.6,47.8,94.4
3157,92.0,96.5,85.9,86.6,47.8
3158,100.1,92.0,96.5,85.9,86.6
3159,94.8,100.1,92.0,96.5,85.9
3160,93.7,94.8,100.1,92.0,96.5
3161,76.5,93.7,94.8,100.1,92.0
3162,87.6,76.5,93.7,94.8,100.1
3163,56.8,87.6,76.5,93.7,94.8
3164,96.1,56.8,87.6,76.5,93.7
3165,60.9,96.1,56.8,87.6,76.5
3166,78.3,60.9,96.1,56.8,87.6
3167,107.3,78.3,60.9,96.1,56.8
3168,120.2,107.3,78.3,60.9,96.1
3169,76.7,120.2,107.3,78.3,60.9
3170,86.2,76.7,120.2,107.3,78.3
3171,91.8,86.2,76.7,120.2,107.3
3172,54.5,91.8,86.2,76.7,120.2
3173,114.4,54.5,91.8,86.2,76.7
3174,113.9,114.4,54.5,91.8,86.2
3175,124.2,113.9,114.4,54.5,91.8
3176,117.0,124.2,113.9,114.4,54.5
3177,146.1,117.0,124.2,113.9,114.4
3178,128.7,146.1,117.0,124.2,113.9
3179,112.5,128.7,146.1,117.0,124.2
3180,112.5,112.5,128.7,146.1,117.0
3181,102.9,112.5,112.5,128.7,146.1
3182,100.2,102.9,112.5,112.5,128.7
3183,106.9,100.2,102.9,112.5,112.5
3184,130.0,106.9,100.2,102.9,112.5
3185,90.0,130.0,106.9,100.2,102.9
3186,103.6,90.0,130.0,106.9,100.2
3187,112.9,103.6,90.0,130.0,106.9
3188,93.0,112.9,103.6,90.0,130.0
3189,66.7,93.0,112.9,103.6,90.0
3190,54.5,66.7,93.0,112.9,103.6
3191,75.3,54.5,66.7,93.0,112.9
3192,88.8,75.3,54.5,66.7,93.0
3193,66.5,88.8,75.3,54.5,66.7
3194,65.8,66.5,88.8,75.3,54.5
3195,64.4,65.8,66.5,88.8,75.3
3196,78.6,64.4,65.8,66.5,88.8
3197,63.6,78.6,64.4,65.8,66.5
3198,62.2,63.6,78.6,64.4,65.8
3199,58.0,62.2,63.6,78.6,64.4
3200,57.0,58.0,62.2,63.6,78.6
3201,56.4,57.0,58.0,62.2,63.6
3202,54.1,56.4,57.0,58.0,62.2
3203,37.9,54.1,56.4,57.0,58.0
3204,51.5,37.9,54.1,56.4,57.0
